buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
clean,clean,clean,clean,0,0,2,0.0,23,11,0.0,1,0,0.0,0,662,437.4283124771837,0,2013-04-10 22:42:04+02:00
clean,clean,clean,clean,1,1,1,0.0,2,3,1130.0,1,2,0.0,1,663,438.4195493282781,463,2013-04-10 22:56:58+02:00
clean,clean,clean,clean,0,0,1,0.0,2,3,0.0,1,0,0.0,0,664,439.4187724690028,0,2013-04-10 22:58:17+02:00
clean,clean,clean,clean,1,1,1,0.0,1,0,154.0,0,1,0.0,1,665,440.4148460959708,464,2013-04-10 23:04:55+02:00
clean,clean,clean,clean,0,0,1,0.0,1,0,0.0,1,0,0.0,0,666,441.41416321275256,0,2013-04-10 23:06:04+02:00
buggy,buggy,buggy,buggy,1,2,2,0.2498822928331854,66,6,2003.5,0,4,0.0,2,667,442.0655778298224,465,2013-04-11 08:51:43+02:00
clean,clean,clean,clean,1,1,1,0.0,1,0,2458.0,0,3,0.0,1,668,443.02650342063794,466,2013-04-11 09:57:13+02:00
clean,clean,clean,clean,1,1,1,0.0,3,14,1609.0,0,3,0.0,1,669,443.66274458209193,467,2013-04-11 20:05:38+02:00
clean,clean,clean,clean,1,1,1,0.0,24,11,2459.0,1,3,0.0,1,670,444.6050941098957,468,2013-04-11 21:41:51+02:00
buggy,buggy,buggy,buggy,1,3,4,1.7252280831503677,193,66,640.25,0,3,6.0,2,671,445.1705691680538,469,2013-04-12 09:45:37+02:00
buggy,clean,clean,clean,1,3,5,1.4881115514118302,51,45,838.2,0,4,0.0,2,672,446.0019769077242,470,2013-04-12 14:25:57+02:00
buggy,buggy,buggy,buggy,1,3,4,1.0753431833347369,109,40,1026.25,0,4,0.0,3,673,446.9660577950478,471,2013-04-12 15:25:31+02:00
clean,clean,clean,clean,1,1,1,0.0,7,0,95.0,0,1,0.0,1,674,447.3318486562617,472,2013-04-13 08:55:38+02:00
clean,clean,clean,clean,1,1,1,0.0,2,15,1897.0,0,3,0.0,1,675,448.1476277956924,473,2013-04-13 14:00:18+02:00
clean,clean,clean,clean,1,1,1,0.0,0,15,1884.0,0,3,0.0,1,676,449.1450308248068,474,2013-04-13 14:04:35+02:00
clean,clean,clean,clean,0,0,1,0.0,2,21,0.0,1,0,0.0,0,677,450.13907059293336,0,2013-04-13 14:14:23+02:00
clean,clean,clean,clean,1,4,7,2.066923837102666,43,23,552.8571428571429,0,4,26.285714285714285,7,678,451.0812733520584,475,2013-04-13 15:49:08+02:00
buggy,buggy,buggy,buggy,1,1,2,0.828055725379504,17,6,431.5,0,2,3.5,2,679,451.93117679647054,476,2013-04-13 19:54:33+02:00
clean,clean,clean,buggy,2,3,5,1.1777461924138382,140,51,352.6,0,3,61.5,4,680,452.3464016356693,547,2013-04-14 11:49:23+02:00
buggy,buggy,buggy,buggy,2,2,3,0.3220569449809638,113,77,1196.3333333333333,0,3,0.0,2,681,453.2566972184203,548,2013-04-14 14:15:38+02:00
clean,clean,clean,clean,1,1,2,0.9182958340544896,3,3,184.5,0,3,0.0,0,682,453.59256026682846,95,2013-04-15 08:16:59+02:00
buggy,buggy,buggy,buggy,1,2,4,1.6753947887609175,125,95,448.25,0,3,2.0,4,683,453.2263867127968,479,2013-04-16 21:25:09+02:00
clean,clean,clean,clean,1,1,1,0.0,6,6,89.0,1,1,4.0,1,684,453.8409119342568,480,2013-04-17 07:54:29+02:00
clean,clean,clean,clean,2,2,2,0.3013786435930858,50,6,216.0,1,1,9.0,2,685,454.8085230859137,485,2013-04-17 08:47:15+02:00
buggy,buggy,buggy,buggy,1,1,1,0.0,2,7,256.0,0,1,0.0,1,686,455.8059680769919,482,2013-04-17 08:51:24+02:00
clean,clean,clean,clean,0,0,2,0.0,52,13,0.0,1,0,0.0,0,687,456.789767937468,0,2013-04-17 09:17:38+02:00
buggy,buggy,buggy,buggy,1,2,3,0.4200143295609381,74,28,1211.0,0,3,2.0,3,688,456.69891955413664,483,2013-04-18 14:43:13+02:00
clean,clean,clean,clean,1,2,2,0.6343095546405662,15,10,1584.5,0,4,2.5,2,689,457.05024108773375,484,2013-04-19 08:14:10+02:00
clean,clean,buggy,buggy,2,2,2,0.863120568566631,5,2,1383.0,0,7,0.0,1,690,458.04848953564897,555,2013-04-19 08:17:00+02:00
buggy,buggy,buggy,buggy,3,5,7,1.965169330049897,166,136,622.7142857142857,0,7,24.0,4,691,459.0092617844508,564,2013-04-19 09:20:16+02:00
clean,clean,clean,clean,1,1,1,0.0,3,2,2424.0,0,3,1.0,1,692,459.08676272735136,487,2013-04-20 10:06:51+02:00
clean,clean,clean,clean,1,1,1,0.0,5,1,449.0,1,1,61.0,1,693,460.08234246040274,488,2013-04-20 10:13:58+02:00
clean,clean,clean,clean,1,1,1,0.0,11,1,1129.0,1,2,1.0,1,694,461.078708260236,489,2013-04-20 10:19:48+02:00
clean,clean,clean,clean,0,0,2,0.0,16,2,0.0,1,0,0.0,0,695,462.07508385281375,0,2013-04-20 10:25:36+02:00
buggy,buggy,clean,clean,1,1,2,0.7642045065086203,23,4,591.5,0,2,12.5,2,696,463.0588922500133,490,2013-04-20 10:51:26+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,453.0,1,1,0.0,1,697,463.7065684746963,491,2013-04-20 20:12:20+02:00
buggy,buggy,buggy,buggy,2,4,5,1.495398662572016,97,45,176.8,1,2,24.75,4,698,464.7053933508343,562,2013-04-20 20:14:12+02:00
clean,clean,clean,clean,2,2,2,0.5916727785823275,5,2,1360.0,1,7,0.0,1,699,465.6999946782865,563,2013-04-20 20:22:45+02:00
clean,clean,clean,clean,2,3,4,0.8731535328776868,47,32,409.0,0,7,82.66666666666667,3,700,466.6447657511087,564,2013-04-20 21:49:58+02:00
clean,clean,clean,clean,1,1,1,0.0,1,2,698.0,1,4,1.0,1,701,467.6402039467312,495,2013-04-20 21:57:09+02:00
clean,clean,clean,clean,2,4,5,2.165157981392809,33,6,771.8,0,7,8.666666666666666,3,702,468.6098872296307,566,2013-04-20 22:44:45+02:00
clean,clean,clean,clean,2,2,2,1.0,6,2,203.0,0,7,0.0,1,703,469.6058311138083,567,2013-04-20 22:51:06+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,653.0,1,2,0.0,1,704,470.1886484267288,498,2013-04-21 09:42:54+02:00
buggy,buggy,buggy,buggy,1,2,5,2.0419827257507004,51,34,210.0,0,2,16.2,5,705,471.15753483685177,499,2013-04-21 10:31:25+02:00
clean,clean,clean,clean,1,1,2,0.9383153522334068,24,7,604.0,0,2,0.0,2,706,472.15408326969725,500,2013-04-21 10:36:47+02:00
buggy,buggy,buggy,clean,2,3,8,1.953653554790815,120,87,165.625,0,2,3.7142857142857135,7,707,473.0949189066694,571,2013-04-21 12:08:31+02:00
buggy,clean,buggy,buggy,1,2,4,1.6201716368024863,61,36,1059.75,0,4,39.75,4,708,474.02046588322014,502,2013-04-21 14:03:39+02:00
buggy,buggy,buggy,buggy,1,1,3,1.546751293558151,54,21,320.6666666666667,0,2,11.0,3,709,474.9508428344921,503,2013-04-21 15:51:02+02:00
clean,clean,clean,clean,1,1,1,0.0,22,30,359.0,0,1,2.0,1,710,475.6872182344727,504,2013-04-21 22:36:45+02:00
clean,clean,clean,clean,1,1,1,0.0,48,0,0.0,0,0,0.0,0,711,476.6870662663102,505,2013-04-21 22:36:59+02:00
buggy,buggy,buggy,buggy,1,4,7,2.007046303677849,215,84,433.0,0,4,9.571428571428571,6,712,477.1792311220983,506,2013-04-22 11:35:20+02:00
clean,clean,clean,clean,2,2,2,0.7670030768842513,127,445,275.5,0,7,0.0,0,713,477.7684663469449,206,2013-04-22 22:04:22+02:00
buggy,buggy,buggy,buggy,1,2,4,1.9502120649147463,6,8,1119.25,1,3,1.25,4,714,478.3845300535724,507,2013-04-23 07:51:39+02:00
buggy,buggy,buggy,buggy,2,2,4,1.1872038340047422,317,235,190.75,0,3,0.0,1,715,479.3420077720463,579,2013-04-23 08:56:34+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,278.0,0,1,0.0,1,716,480.3413946950563,509,2013-04-23 08:57:30+02:00
buggy,buggy,buggy,buggy,3,5,12,2.695084885574873,178,37,118.75,0,3,56.77777777777778,8,717,480.7752590725544,623,2013-04-23 23:17:58+02:00
clean,clean,clean,clean,1,1,1,0.0,2,1,283.0,0,1,0.0,1,718,481.77324908815456,511,2013-04-23 23:21:01+02:00
buggy,buggy,buggy,buggy,1,2,6,2.1249059403711708,54,54,177.0,0,2,0.6666666666666666,6,719,482.42694462328274,512,2013-04-24 08:05:24+02:00
clean,clean,buggy,clean,1,1,1,0.0,1,1,96.0,0,2,0.0,0,720,483.4253342524244,193,2013-04-24 08:07:50+02:00
clean,clean,clean,clean,1,1,1,0.0,7,7,95.0,0,2,0.0,0,721,484.41769081056265,72,2013-04-24 08:19:21+02:00
clean,clean,clean,clean,1,2,2,0.9994730201859836,20,17,284.5,0,2,1.0,2,722,485.4174800447281,513,2013-04-24 08:19:40+02:00
buggy,buggy,buggy,buggy,2,3,6,2.1979316850262376,120,24,138.5,0,2,0.8,4,723,485.4321653175613,586,2013-04-25 08:59:03+02:00
clean,clean,clean,clean,1,1,2,0.7793498372920852,12,1,100.0,1,2,0.5,2,724,485.904087710725,515,2013-04-25 22:12:18+02:00
buggy,buggy,buggy,clean,1,2,3,1.174503530138821,49,71,85.0,0,3,0.0,0,725,486.4852187233466,195,2013-04-26 08:41:01+02:00
buggy,buggy,buggy,buggy,2,7,12,2.9756261988217654,73,18,132.91666666666666,0,3,28.27272727272728,10,726,487.4587198209695,589,2013-04-26 09:20:43+02:00
clean,clean,clean,clean,2,3,5,1.8872859670689617,99,45,155.6,1,2,0.75,4,727,488.1901370728529,590,2013-04-26 16:02:13+02:00
clean,clean,clean,clean,2,6,8,2.226810639865662,267,46,227.25,0,7,6.0,4,728,489.1770858813619,591,2013-04-26 16:21:41+02:00
clean,clean,clean,clean,0,0,8,0.0,267,46,0.0,0,0,0.0,0,729,490.1760101697223,0,2013-04-26 16:23:17+02:00
clean,clean,clean,clean,1,1,1,0.0,3,1,315.0,0,1,0.0,1,730,491.16914445752985,519,2013-04-26 16:33:28+02:00
clean,clean,clean,clean,2,4,5,2.2340531907204704,49,3,539.2,0,7,2.0,2,731,491.4759237534632,593,2013-04-27 09:40:20+02:00
clean,clean,clean,clean,1,2,2,0.8112781244591328,6,2,712.0,1,2,2.0,2,732,492.47276925802265,521,2013-04-27 09:45:00+02:00
clean,clean,clean,clean,2,2,2,0.9182958340544896,5,1,280.5,1,7,1.0,1,733,493.4649174988786,595,2013-04-27 09:56:35+02:00
clean,clean,clean,clean,1,1,1,0.0,6,2,496.0,1,2,1.0,1,734,494.2540223375225,523,2013-04-27 15:06:59+02:00
clean,clean,clean,clean,2,3,3,1.1883763717345075,19,1,937.0,0,7,4.0,1,735,494.9748695284753,597,2013-04-27 21:57:08+02:00
clean,clean,clean,clean,2,2,2,0.1755650258575027,33,5,1376.5,0,7,0.0,1,736,495.95880655296855,598,2013-04-27 22:20:41+02:00
clean,clean,clean,clean,1,13,39,5.217390745417871,677,44,167.71794871794873,1,4,48.94871794871795,35,737,496.44290079298696,526,2013-04-28 10:55:49+02:00
clean,clean,clean,clean,1,1,2,0.7219280948873623,31,14,938.5,1,3,0.0,2,738,497.4114802435665,527,2013-04-28 11:41:44+02:00
clean,clean,clean,clean,1,1,1,0.0,6,1,47.0,0,2,34.0,1,739,497.3561644423824,528,2013-04-29 13:23:15+02:00
clean,clean,clean,clean,1,1,1,0.0,6,1,36.0,0,2,0.0,1,740,497.4946266398256,529,2013-04-30 10:23:24+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,1505.0,0,3,1.0,1,741,498.4929500713373,530,2013-04-30 10:25:51+02:00
clean,clean,clean,clean,1,1,1,0.0,3,1,453.0,0,1,9.0,1,742,499.49096005982784,531,2013-04-30 10:28:45+02:00
clean,clean,clean,clean,1,1,1,0.0,5,5,299.0,0,1,8.0,1,743,500.48311573146935,532,2013-04-30 10:40:09+02:00
clean,clean,clean,clean,1,1,1,0.0,3,1,1139.0,0,2,1.0,1,744,501.4797233051101,533,2013-04-30 10:45:04+02:00
clean,clean,clean,clean,1,1,2,1.0,2,2,184.5,0,3,0.0,0,745,502.477797573076,98,2013-04-30 10:47:51+02:00
clean,clean,clean,clean,0,0,5,0.0,10,6,0.0,1,0,0.0,0,746,503.2023089045528,0,2013-04-30 17:25:10+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,351.0,1,1,0.0,1,747,504.1979775917092,534,2013-04-30 17:31:24+02:00
clean,clean,clean,clean,1,1,1,0.0,2,2,300.0,0,2,0.0,0,748,505.165603734916,60,2013-04-30 18:17:52+02:00
clean,clean,clean,clean,1,1,1,0.0,2,2,1256.0,0,2,0.0,1,749,506.1644743889416,535,2013-04-30 18:19:29+02:00
clean,clean,clean,clean,1,1,1,0.0,6,4,518.0,0,2,2.0,1,750,507.14759377356256,536,2013-04-30 18:43:35+02:00
buggy,buggy,buggy,clean,1,2,3,1.246467126492164,13,46,1452.0,0,4,3.333333333333333,3,751,506.05568299667385,537,2013-05-02 20:35:21+02:00
buggy,buggy,buggy,buggy,1,2,2,0.8565683154260152,134,12,820.0,0,3,0.0,1,752,507.0033471145941,538,2013-05-02 21:50:20+02:00
clean,clean,clean,clean,1,1,1,0.0,10,4,520.0,1,2,2.0,1,753,507.576077400324,539,2013-05-03 08:01:27+02:00
clean,clean,clean,clean,1,2,2,0.8739810481273578,16,1,352.0,0,7,0.0,0,754,508.5461240022645,203,2013-05-03 08:44:13+02:00
clean,clean,clean,clean,1,1,1,0.0,2,1,2460.0,1,3,1.0,1,755,508.52609638082566,540,2013-05-04 08:59:51+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,2461.0,0,3,0.0,1,756,509.4889151698593,541,2013-05-04 09:52:53+02:00
clean,clean,clean,clean,1,1,1,0.0,12,9,205.0,0,1,6.0,1,757,510.2719814189665,542,2013-05-04 15:01:38+02:00
clean,clean,clean,clean,1,1,1,0.0,16,3,721.0,0,4,7.0,1,758,511.2711363775333,543,2013-05-04 15:02:50+02:00
clean,clean,clean,clean,1,1,2,0.5197027865043055,29,31,835.0,0,3,3.5,2,759,512.2702890559907,544,2013-05-04 15:04:02+02:00
buggy,buggy,buggy,clean,1,1,3,1.5791187254652077,54,79,91.33333333333331,0,3,0.0,0,760,513.2700766552977,204,2013-05-04 15:04:20+02:00
clean,clean,clean,clean,0,0,3,0.0,45,34,0.0,0,0,0.0,0,761,514.2697217032679,0,2013-05-04 15:04:50+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,1256.0,1,2,3.0,1,762,515.2034972567084,545,2013-05-04 16:37:53+02:00
clean,clean,clean,clean,1,1,1,0.0,6,16,2461.0,0,3,0.0,1,763,516.1683593097152,546,2013-05-04 17:27:08+02:00
clean,clean,clean,clean,0,0,2,0.0,7,17,0.0,0,0,0.0,0,764,517.142943246904,0,2013-05-04 18:02:40+02:00
clean,clean,clean,clean,0,0,3,0.0,134,2,0.0,0,0,0.0,0,765,518.1133033265841,0,2013-05-04 18:44:00+02:00
clean,clean,clean,clean,2,2,4,0.6317363296758671,155,57,247.9090909090909,0,3,0.0,1,766,519.100709984588,622,2013-05-04 19:01:31+02:00
clean,clean,clean,clean,1,1,1,0.0,11,3,2451.0,0,3,0.0,1,767,520.0968296079413,548,2013-05-04 19:06:54+02:00
clean,clean,clean,clean,0,0,13,0.0,332,127,0.0,0,0,0.0,0,768,521.0966850660185,0,2013-05-04 19:07:06+02:00
clean,clean,clean,clean,1,1,1,0.0,5,5,2564.0,0,3,0.0,1,769,522.0830506650495,549,2013-05-04 19:25:55+02:00
buggy,buggy,buggy,clean,1,3,3,0.5098874681226346,111,5,314.6666666666667,0,7,0.0,0,770,522.4723901379199,206,2013-05-05 09:27:33+02:00
clean,clean,clean,clean,1,1,1,0.0,2,4,266.0,0,1,6.0,1,771,523.4483784523707,550,2013-05-05 10:00:36+02:00
clean,clean,clean,clean,1,2,2,0.6722948170756379,10,7,326.0,0,7,0.0,0,772,524.4089391502054,207,2013-05-05 10:54:45+02:00
clean,clean,clean,clean,1,1,2,0.9852281360342516,0,21,18.31578947368421,0,1,0.0,0,773,525.4062618445953,31,2013-05-05 10:58:25+02:00
clean,clean,clean,clean,2,2,5,2.1867043459100244,4,7,54.2,0,3,7.0,1,774,526.4011129860637,628,2013-05-05 11:05:27+02:00
clean,clean,clean,clean,1,6,6,2.543712413696049,794,44,302.0,0,7,0.0,0,775,527.3519670278854,209,2013-05-05 12:12:25+02:00
clean,clean,clean,clean,1,1,2,0.9852281360342516,32,17,834.0,1,3,2.0,2,776,526.4262930131289,552,2013-05-07 08:00:05+02:00
clean,clean,clean,clean,1,1,1,0.0,70,75,345.0,0,7,0.0,0,777,526.7882053312929,210,2013-05-07 22:33:03+02:00
buggy,buggy,buggy,buggy,1,1,1,0.0,23,15,2564.0,0,3,3.0,1,778,527.3761499274021,553,2013-05-08 07:56:31+02:00
clean,clean,clean,clean,1,1,1,0.0,8,2,130.0,0,2,11.0,1,779,528.3486065399411,554,2013-05-08 08:34:07+02:00
buggy,buggy,buggy,buggy,1,2,5,1.8459241848405417,73,38,968.4,1,4,25.4,5,780,528.173393258578,555,2013-05-09 11:18:10+02:00
clean,clean,clean,clean,2,2,2,0.9182958340544896,17,4,1332.0,0,3,0.0,1,781,529.1632439670818,635,2013-05-09 11:32:01+02:00
clean,clean,clean,clean,1,2,5,2.168890183857039,296,181,856.6,0,4,0.4,3,782,530.0868359170869,557,2013-05-09 13:16:02+02:00
clean,clean,clean,clean,1,1,1,0.0,3,0,2604.0,0,3,0.0,1,783,531.0824423152771,558,2013-05-09 13:22:00+02:00
buggy,buggy,buggy,buggy,1,2,2,0.9852281360342516,52,4,492.5,0,4,2.5,2,784,531.9055089253136,559,2013-05-09 17:21:45+02:00
clean,clean,clean,clean,1,1,1,0.0,2,1,216.0,1,2,11.0,1,785,532.8962020737008,560,2013-05-09 17:34:20+02:00
buggy,buggy,buggy,clean,1,3,7,2.0436600357352024,149,77,234.28571428571428,0,2,7.0,4,786,533.2461807340438,561,2013-05-10 08:12:06+02:00
clean,clean,clean,clean,1,2,5,2.19067668966455,69,14,174.8,0,2,3.0,4,787,533.1143036983295,562,2013-05-11 09:42:05+02:00
buggy,buggy,buggy,buggy,1,2,7,2.6354643079322786,295,174,171.28571428571428,0,2,2.857142857142857,5,788,534.016430220176,563,2013-05-11 11:54:22+02:00
clean,clean,clean,clean,1,2,6,1.72492383236934,56,18,197.0,0,2,5.666666666666667,5,789,534.8779929124356,564,2013-05-11 15:01:05+02:00
clean,clean,clean,clean,1,3,7,2.089177663600258,94,15,114.85714285714286,1,1,0.2857142857142857,6,790,535.6839261638261,565,2013-05-11 19:22:20+02:00
buggy,buggy,buggy,buggy,1,1,1,0.0,184,0,0.0,0,0,0.0,0,791,536.6689258643861,7,2013-05-11 19:42:29+02:00
clean,clean,clean,clean,1,2,2,1.0,2,2,76.5,1,1,0.0,0,792,537.5819955500448,212,2013-05-11 21:38:59+02:00
clean,clean,clean,clean,1,1,1,0.0,12,6,2607.0,1,3,2.0,1,793,538.0398255106862,566,2013-05-12 09:44:38+02:00
clean,clean,clean,clean,1,3,5,1.8820977820747296,52,37,136.6,0,1,0.0,5,794,539.0029270762454,567,2013-05-12 10:33:57+02:00
clean,clean,clean,clean,1,1,1,0.0,6,0,1412.0,0,3,2.0,1,795,539.9795268570612,568,2013-05-12 11:05:09+02:00
clean,clean,clean,clean,2,3,4,1.4512166514913505,78,20,983.5,0,3,3.0,3,796,540.9528241792927,649,2013-05-12 11:40:40+02:00
clean,clean,clean,clean,1,1,1,0.0,5,0,124.0,1,1,0.0,1,797,541.919249158492,570,2013-05-12 12:25:13+02:00
clean,clean,clean,clean,0,0,160,0.0,9229,2988,0.0,0,0,0.0,0,798,542.8974538999558,0,2013-05-12 12:54:04+02:00
clean,clean,clean,clean,0,0,160,0.0,9208,2968,0.0,0,0,0.0,0,799,543.8912311791888,0,2013-05-12 13:02:17+02:00
clean,clean,clean,clean,1,2,4,1.5642928964473437,22,8,1049.75,0,4,7.0,4,800,544.8698473124697,571,2013-05-12 13:30:27+02:00
clean,clean,buggy,buggy,1,1,4,1.2732433087035595,108,11,467.0,0,3,0.75,3,801,545.8102378146507,572,2013-05-12 14:48:47+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,2609.0,0,3,0.0,1,802,546.0176502838335,573,2013-05-13 08:09:28+02:00
buggy,clean,clean,clean,1,1,1,0.0,6,6,1418.0,1,3,3.0,1,803,543.7703660500267,574,2013-05-16 07:36:24+02:00
clean,clean,clean,clean,1,1,2,0.6098403047164004,22,18,1348.0,1,4,14.0,2,804,543.6952770260086,575,2013-05-17 07:24:10+02:00
clean,clean,clean,clean,1,1,1,0.0,6,3,2609.0,0,3,0.0,1,805,544.6849695747308,576,2013-05-17 07:37:51+02:00
buggy,buggy,buggy,buggy,2,3,3,1.2887957280586515,113,6,870.6666666666666,0,3,0.0,1,806,545.6590810589395,582,2013-05-17 08:12:08+02:00
clean,clean,clean,clean,0,0,3,0.0,119,9,0.0,1,0,0.0,0,807,544.2432579039375,0,2013-05-19 13:38:36+02:00
clean,clean,clean,clean,1,2,2,0.7382848661434506,0,24,364.5,1,2,9.0,2,808,545.2022147669535,578,2013-05-19 14:33:12+02:00
clean,clean,clean,clean,1,1,1,0.0,19,5,2607.0,1,3,2.0,1,809,546.0003562562152,579,2013-05-19 19:01:11+02:00
clean,clean,clean,clean,1,1,1,0.0,28,3,2621.0,0,3,0.0,1,810,546.2976714648181,580,2013-05-20 10:33:21+02:00
clean,buggy,buggy,buggy,2,4,7,2.1388366799205025,47,11,270.0,0,7,12.0,5,811,547.2650585084399,661,2013-05-20 11:16:34+02:00
clean,clean,clean,clean,2,2,2,1.0,2,2,246.5,1,5,0.0,0,812,548.1812401822611,271,2013-05-20 13:07:23+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,330.0,1,7,0.0,0,813,549.0797694391448,216,2013-05-20 15:21:15+02:00
clean,clean,clean,clean,1,2,3,1.2516291673878228,29,1,939.3333333333334,1,3,5.666666666666667,3,814,550.0568892747233,582,2013-05-20 15:51:22+02:00
clean,clean,clean,clean,1,1,2,0.9182958340544896,3,3,197.5,0,3,0.0,0,815,551.0059695541149,101,2013-05-20 16:58:14+02:00
clean,clean,clean,clean,2,2,2,1.0,2,2,578.0,0,5,12.0,1,816,550.7406121308799,665,2013-05-21 20:39:58+02:00
buggy,buggy,buggy,buggy,2,2,2,0.4689955935892812,19,1,55.0,0,1,4.0,1,817,551.2452082547619,589,2013-05-22 07:31:09+02:00
clean,clean,clean,clean,1,1,1,0.0,4,0,300.0,0,2,0.0,0,818,552.2442558222838,62,2013-05-22 07:32:24+02:00
clean,clean,clean,clean,2,3,3,1.2516291673878228,15,3,915.6666666666666,0,3,1.0,1,819,553.2140983470721,667,2013-05-22 08:11:53+02:00
clean,clean,clean,clean,0,0,8,0.0,40,6,0.0,1,0,0.0,0,820,554.2124649426088,0,2013-05-22 08:14:01+02:00
clean,clean,clean,clean,1,1,1,0.0,67,61,688.0,0,7,0.0,0,821,554.56443154923,219,2013-05-22 22:19:21+02:00
clean,clean,clean,clean,0,0,1,0.0,67,61,0.0,1,0,0.0,0,822,555.5640221909615,0,2013-05-22 22:19:53+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,340.0,0,7,0.0,0,823,555.5355091133722,220,2013-05-23 20:39:13+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,340.0,0,7,0.0,0,824,556.5341005392133,221,2013-05-23 20:41:03+02:00
clean,clean,clean,clean,1,1,2,1.0,2,2,120.5,0,1,7.5,2,825,557.4872629156258,586,2013-05-23 21:41:52+02:00
buggy,clean,clean,clean,1,19,76,5.552824872950294,424,605,211.6447368421053,0,4,44.60526315789474,68,826,558.4832743931672,587,2013-05-23 21:47:02+02:00
clean,clean,clean,clean,0,0,76,0.0,426,607,0.0,1,0,0.0,0,827,559.4829519480389,0,2013-05-23 21:47:27+02:00
clean,clean,clean,clean,1,1,1,0.0,9,0,207.0,1,1,0.0,1,828,560.4366166895279,588,2013-05-23 22:47:11+02:00
clean,clean,clean,clean,1,1,1,0.0,46,34,216.0,0,1,1.0,1,829,559.7946455002708,589,2013-05-25 10:05:34+02:00
clean,clean,clean,clean,1,1,2,0.9182958340544896,3,3,199.5,0,3,0.0,0,830,560.7929026870543,103,2013-05-25 10:07:49+02:00
clean,clean,clean,clean,1,2,2,1.0,2,2,991.5,0,4,1.0,2,831,561.4005925700086,590,2013-05-25 18:33:26+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,1409.0,0,3,0.0,1,832,561.6918355990985,591,2013-05-26 09:46:34+02:00
clean,clean,clean,clean,1,1,1,0.0,6,2,2633.0,1,3,2.0,1,833,562.6837674708339,592,2013-05-26 09:56:57+02:00
clean,clean,clean,clean,1,1,1,0.0,9,2,2637.0,0,3,0.0,1,834,563.6806648011127,593,2013-05-26 10:00:56+02:00
clean,clean,clean,clean,1,1,1,0.0,7,1,314.0,0,1,2.0,1,835,564.676617628908,594,2013-05-26 10:06:07+02:00
clean,clean,clean,clean,1,1,1,0.0,8,4,2644.0,0,3,0.0,1,836,565.6721562677634,595,2013-05-26 10:11:49+02:00
clean,clean,clean,clean,1,1,1,0.0,4,0,1259.0,0,2,2.0,1,837,566.6656442430292,596,2013-05-26 10:20:07+02:00
clean,clean,clean,clean,1,1,2,0.9182958340544896,3,3,199.5,0,3,0.0,0,838,567.6643072401754,104,2013-05-26 10:21:49+02:00
clean,clean,clean,clean,1,1,1,0.0,11,9,350.0,1,1,2.0,1,839,568.4334142215482,597,2013-05-26 15:14:49+02:00
clean,clean,clean,clean,1,1,2,0.9182958340544896,3,3,199.5,0,3,0.0,0,840,569.3256830975888,105,2013-05-26 17:31:17+02:00
clean,clean,clean,clean,1,1,1,0.0,4,0,339.0,0,1,4.0,1,841,568.5087851637421,598,2013-05-28 07:55:35+02:00
clean,clean,clean,clean,0,0,9,0.0,108,56,0.0,1,0,0.0,0,842,568.3299259742893,0,2013-05-29 08:55:29+02:00
clean,clean,clean,clean,1,2,4,1.6779842806377732,13,6,180.75,1,2,5.25,4,843,568.2292988379804,599,2013-05-30 08:18:27+02:00
clean,clean,clean,clean,0,0,4,0.0,13,6,0.0,1,0,0.0,0,844,567.5779642056126,0,2013-05-31 19:29:11+02:00
clean,clean,clean,clean,1,1,1,0.0,5,4,39.0,1,2,0.0,0,845,567.8721916267086,222,2013-06-01 10:33:06+02:00
clean,clean,clean,clean,1,1,3,1.4056390622295665,9,7,217.3333333333333,0,1,6.666666666666667,3,846,568.6498105884681,600,2013-06-01 15:17:43+02:00
clean,clean,clean,clean,1,1,1,0.0,0,7,145.0,0,1,0.0,1,847,569.6480098976277,601,2013-06-01 15:20:01+02:00
clean,clean,buggy,buggy,1,1,4,1.2243195848655872,17,53,305.25,0,2,1.75,4,848,570.4889241668393,602,2013-06-01 18:42:47+02:00
clean,clean,clean,clean,2,2,2,0.8112781244591328,11,9,124.0,0,2,0.0,1,849,571.4619573436794,689,2013-06-01 19:17:05+02:00
clean,clean,clean,clean,1,1,3,1.2055629956452394,46,44,65.0,0,2,0.0,0,850,572.4272977394405,224,2013-06-01 20:01:04+02:00
buggy,buggy,clean,clean,1,3,10,2.660604198708936,135,118,180.0,0,2,5.6,10,851,573.362957504502,604,2013-06-01 21:22:32+02:00
