buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
clean,clean,clean,clean,1,1,1,0.0,15,0,39.0,1,1,80.0,1,302,205.58017650281792,250,2014-04-10 00:40:57+05:18
clean,clean,clean,clean,1,1,1,0.0,1,1,324.0,0,2,15.0,1,303,206.44680068343808,251,2014-04-10 08:23:23+05:18
clean,clean,clean,clean,1,1,1,0.0,1,1,311.0,1,7,0.0,0,304,207.44013288100007,125,2014-04-10 08:46:22+05:18
buggy,buggy,buggy,buggy,1,1,3,1.5306189948485172,24,4,610.6666666666666,1,3,76.33333333333333,3,305,208.43983600739327,252,2014-04-10 08:47:23+05:18
buggy,buggy,buggy,buggy,2,3,5,0.9024141418928816,223,4,212.6,0,2,11.5,3,306,209.1915050833989,302,2014-04-10 22:53:23+05:18
buggy,buggy,buggy,buggy,1,1,1,0.0,59,11,1657.0,1,3,0.0,1,307,210.1907526708888,254,2014-04-10 22:55:56+05:18
clean,buggy,clean,clean,1,1,1,0.0,1,5,1705.0,1,3,0.0,1,308,211.0428958701592,255,2014-04-11 07:14:12+05:18
buggy,buggy,buggy,buggy,1,2,4,1.417263700209351,67,171,1122.25,0,3,6.25,4,309,212.030149090183,256,2014-04-11 07:56:55+05:18
clean,clean,clean,clean,1,1,1,0.0,1,1,188.0,0,1,0.0,1,310,213.02955352409364,257,2014-04-11 07:58:54+05:18
clean,clean,clean,clean,1,1,1,0.0,1,0,301.0,1,2,10.0,1,311,214.0293470297816,258,2014-04-11 07:59:35+05:18
clean,clean,clean,clean,1,1,1,0.0,2,1,134.0,0,3,0.0,0,312,214.90362928552227,29,2014-04-11 14:53:16+05:18
buggy,buggy,buggy,buggy,2,4,4,0.450186188784151,11,126,763.5,1,7,0.0,2,313,215.75862980651016,308,2014-04-11 22:48:04+05:18
buggy,buggy,buggy,clean,1,3,4,1.7128876215181603,7,13,113.25,0,7,0.0,0,314,216.7553134680824,128,2014-04-11 22:58:52+05:18
buggy,buggy,buggy,clean,3,12,13,2.4027423831210912,23,14,193.53846153846155,0,7,335.0,1,315,216.92415333144825,337,2014-04-13 20:00:03+05:18
buggy,clean,clean,clean,2,25,26,4.32937502289422,558,301,254.0,1,7,0.0,0,316,216.25918323665795,190,2014-04-17 14:44:16+05:18
buggy,buggy,buggy,buggy,2,3,3,1.251238888964528,24,25,1110.0,1,4,9.5,2,317,215.8319990669144,293,2014-04-20 21:13:13+05:18
buggy,clean,clean,clean,2,3,3,1.2639334294856337,3,14,816.3333333333334,1,4,4.5,2,318,216.8260734440861,294,2014-04-20 21:32:47+05:18
clean,clean,clean,clean,1,1,1,0.0,22,22,251.0,0,7,0.0,0,319,217.82437709189685,131,2014-04-20 21:38:21+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,12,6,488.0,1,3,0.0,0,320,218.38637067608985,85,2014-04-21 21:29:51+05:18
clean,clean,clean,clean,1,1,1,0.0,11,12,367.0,0,2,0.0,0,321,219.35397384470744,51,2014-04-21 23:15:19+05:18
clean,clean,clean,clean,1,1,2,0.3533593350214213,12,18,250.5,0,3,0.0,0,322,220.353041608191,73,2014-04-21 23:18:20+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,3,3,22.0,0,2,0.0,0,323,220.92822162925592,6,2014-04-22 22:07:26+05:18
buggy,buggy,buggy,clean,2,2,2,0.9910760598382222,4,5,168.5,1,7,0.0,0,324,221.92208413932912,139,2014-04-22 22:27:08+05:18
buggy,buggy,buggy,clean,2,2,2,0.6840384356390417,7,15,399.5,1,3,13.0,1,325,222.46434468976284,296,2014-04-23 22:50:43+05:18
clean,clean,clean,clean,1,1,1,0.0,1,0,135.0,0,3,0.0,0,326,216.798956334494,31,2014-05-09 04:18:45+05:18
clean,clean,clean,clean,1,1,1,0.0,1,2,136.0,0,3,0.0,0,327,217.79874899385675,32,2014-05-09 04:19:27+05:18
buggy,buggy,buggy,buggy,3,4,5,1.8492119721458715,115,104,1668.1764705882354,1,3,34.0,3,328,218.70065540656648,311,2014-05-09 09:48:40+05:18
clean,clean,clean,clean,1,1,1,0.0,1,1,98.0,0,1,0.0,0,329,219.70036567704943,18,2014-05-09 09:49:38+05:18
clean,clean,clean,clean,1,1,1,0.0,0,9,506.0,0,3,0.0,0,330,220.6998730283757,88,2014-05-09 09:51:16+05:18
buggy,buggy,buggy,buggy,1,2,3,1.521928094887362,2,3,312.6666666666667,1,2,18.33333333333333,3,331,221.48310551237628,265,2014-05-09 21:46:11+05:18
buggy,buggy,buggy,buggy,3,4,6,1.660508118217459,411,0,81.33333333333333,0,3,0.0,0,332,218.6418545395928,341,2014-05-18 19:45:28+05:18
buggy,buggy,buggy,buggy,4,6,6,2.2315304986799136,27,14,1127.8333333333333,0,7,8.5,2,333,219.6406722376926,364,2014-05-18 19:49:28+05:18
clean,clean,clean,clean,1,1,1,0.0,0,2,371.0,0,2,0.0,0,334,220.61718418751065,54,2014-05-18 21:08:26+05:18
clean,clean,clean,clean,1,24,24,4.584962500721156,0,24,250.5,0,7,0.0,0,335,219.2586728306648,135,2014-05-24 09:58:39+05:18
clean,buggy,clean,clean,1,1,1,0.0,9,10,184.0,1,2,58.0,1,336,220.25764221629743,268,2014-05-24 10:02:09+05:18
buggy,buggy,buggy,buggy,1,1,1,0.0,10,24,296.0,0,2,33.0,1,337,221.257449580938,269,2014-05-24 10:02:48+05:18
buggy,buggy,buggy,buggy,1,2,2,0.9494520153879484,22,16,232.5,0,2,0.0,2,338,222.21989491854745,270,2014-05-24 12:08:44+05:18
buggy,buggy,buggy,buggy,1,1,1,0.0,55,37,1655.0,1,3,33.0,1,339,223.2060980915884,271,2014-05-24 12:54:43+05:18
clean,clean,clean,clean,1,1,1,0.0,3,2,103.0,1,1,44.0,1,340,224.18722962717828,272,2014-05-24 13:57:13+05:18
clean,clean,clean,clean,1,1,1,0.0,6,6,369.0,0,2,0.0,0,341,225.0571136846508,55,2014-05-24 21:05:49+05:18
buggy,buggy,buggy,buggy,1,2,2,0.8753918540610235,57,48,1223.0,1,2,44.5,2,342,225.4113958766144,273,2014-05-26 08:27:19+05:18
clean,buggy,buggy,buggy,1,1,1,0.0,14,3,115.0,1,2,49.0,1,343,224.73494607734105,274,2014-05-30 04:41:24+05:18
buggy,buggy,buggy,clean,2,2,2,0.3095434291503252,36,36,390.5,0,7,0.0,0,344,225.73408916009552,178,2014-05-30 04:44:14+05:18
buggy,buggy,buggy,buggy,2,2,3,0.7964655494932318,38,14,1415.0,1,8,4.0,2,345,226.7244571488349,330,2014-05-30 05:15:53+05:18
clean,clean,clean,clean,1,1,1,0.0,5,2,369.0,0,2,0.0,0,346,227.7179706334585,56,2014-05-30 05:37:04+05:18
buggy,buggy,buggy,buggy,2,3,4,1.566479635112049,22,42,312.5,0,3,7.5,2,347,227.57783674757763,340,2014-06-01 19:37:22+05:18
buggy,clean,clean,clean,2,7,21,3.220351600583536,3009,2978,229.52380952380952,0,2,272.5238095238095,8,348,228.1014488478084,284,2014-06-02 21:33:55+05:18
buggy,buggy,buggy,buggy,1,2,6,2.0802508022311934,38,67,786.8333333333334,1,3,24.166666666666668,6,349,229.10117229994225,278,2014-06-02 21:34:49+05:18
buggy,buggy,buggy,buggy,3,5,8,2.024431232334491,368,163,632.375,0,8,8.0,3,350,229.9010986575748,366,2014-06-03 08:22:32+05:18
buggy,buggy,buggy,buggy,1,1,2,0.4253147343498754,227,96,2022.0,0,3,0.0,2,351,230.64249739195867,280,2014-06-03 22:16:22+05:18
buggy,buggy,buggy,buggy,1,1,1,0.0,8,0,2431.0,0,2,0.0,1,352,231.21928025820145,281,2014-06-04 20:56:56+05:18
buggy,buggy,buggy,buggy,2,2,2,0.7642045065086203,6,3,1032.5,0,8,4.0,1,353,230.4494466425305,337,2014-06-08 20:09:29+05:18
buggy,buggy,buggy,buggy,1,1,3,1.2833781809515772,96,19,1516.3333333333333,1,3,3.0,3,354,231.4198706588496,283,2014-06-08 21:45:09+05:18
clean,buggy,buggy,buggy,1,1,1,0.0,20,35,146.0,0,2,69.0,1,355,231.95549848800104,284,2014-06-09 22:41:25+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,17,15,1754.0,0,3,1.0,1,356,232.9552751786349,285,2014-06-09 22:42:08+05:18
buggy,buggy,buggy,buggy,2,2,3,0.1111858264871249,70,87,1065.0,1,7,1.0,2,357,233.955045281272,341,2014-06-09 22:42:52+05:18
clean,clean,clean,clean,1,1,1,0.0,4,4,381.0,0,2,0.0,0,358,234.95427781386903,59,2014-06-09 22:45:18+05:18
buggy,buggy,buggy,clean,2,2,2,0.5179618709530011,53,59,1431.0,0,3,0.0,1,359,235.8125995099951,323,2014-06-10 06:12:06+05:18
buggy,buggy,buggy,buggy,2,4,6,1.3814065049368145,83,48,844.3333333333334,0,8,17.5,4,360,230.5271108520365,343,2014-06-24 08:22:57+05:18
buggy,buggy,buggy,buggy,1,1,1,0.0,4,3,2490.0,0,2,0.0,1,361,231.5101842854772,289,2014-06-24 09:18:50+05:18
buggy,buggy,buggy,buggy,1,2,5,1.6463136587255378,21,8,970.4,0,3,15.0,5,362,232.27632615932347,290,2014-06-24 22:06:59+05:18
buggy,buggy,buggy,buggy,2,3,4,0.9606231529733944,35,2,557.75,0,3,63.333333333333336,3,363,230.25052708174312,346,2014-07-01 21:13:11+05:18
buggy,buggy,buggy,clean,2,2,2,0.9059282160429992,17,11,202.5,0,7,0.0,1,364,231.2412223029496,347,2014-07-01 21:44:15+05:18
clean,clean,clean,clean,1,1,1,0.0,2,2,22.0,1,2,0.0,0,365,232.23218068441787,8,2014-07-01 22:14:15+05:18
clean,clean,clean,clean,1,1,1,0.0,1,1,22.0,0,2,0.0,0,366,233.2245838503209,9,2014-07-01 22:39:18+05:18
clean,clean,clean,clean,2,27,28,3.4229556543181423,686,396,260.32142857142856,0,7,0.0,0,367,231.6113207365687,218,2014-07-07 23:06:00+05:18
clean,clean,clean,clean,1,1,1,0.0,2,2,135.0,1,1,0.0,0,0,0.0,145,2014-07-14 12:09:58+02:00
clean,clean,clean,clean,0,0,1,0.0,2,2,0.0,1,0,0.0,0,368,229.71255767209428,0,2014-07-14 18:23:32+05:18
clean,clean,clean,clean,1,1,1,0.0,1326,1217,1255.0,0,2,44.0,1,369,229.5877856916896,293,2014-07-17 10:31:18+05:18
clean,clean,clean,clean,0,0,1,0.0,2,2,0.0,0,0,0.0,0,370,230.5875954347004,0,2014-07-17 10:31:57+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,25,23,41.0,0,2,0.0,0,371,231.57802118139912,146,2014-07-17 11:04:27+05:18
clean,clean,clean,clean,2,4,4,1.3549012683723718,35,34,292.5,0,7,0.0,0,372,232.3927094878001,184,2014-07-17 21:30:01+05:18
buggy,buggy,buggy,clean,2,5,5,1.8820796586510264,68,34,118.4,0,7,97.5,2,373,233.36768537714656,353,2014-07-17 22:54:02+05:18
clean,clean,clean,clean,1,1,1,0.0,2,2,532.0,0,3,0.0,0,374,234.35443375623075,93,2014-07-17 23:38:15+05:18
buggy,buggy,buggy,buggy,1,3,4,1.987773371487984,4,9,212.5,1,3,70.25,4,375,234.96014324654416,295,2014-07-18 21:28:00+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,120,44,135.0,0,3,0.0,0,0,0.0,33,2014-07-20 17:10:08+02:00
clean,clean,clean,clean,1,1,1,0.0,19,18,211.0,0,4,0.0,0,1,0.9997945627610766,34,2014-07-20 18:58:08+02:00
clean,clean,clean,clean,0,0,1,0.0,121,44,0.0,1,0,0.0,0,376,234.89384980571435,0,2014-07-21 08:31:07+05:18
clean,buggy,buggy,clean,1,1,1,0.0,14,3,14.0,0,3,0.0,0,377,235.8621572333144,149,2014-07-21 10:16:17+05:18
clean,clean,clean,clean,1,1,1,0.0,776,408,1364.0,0,2,10.0,1,378,233.9111578710781,296,2014-07-28 06:39:50+05:18
buggy,buggy,buggy,buggy,2,4,6,2.262417903300475,97,7,892.1666666666666,0,8,45.0,4,379,234.9104299576666,357,2014-07-28 06:42:17+05:18
clean,buggy,buggy,buggy,1,1,1,0.0,1,1,131.0,0,2,48.0,1,380,235.91023061843345,298,2014-07-28 06:42:57+05:18
buggy,buggy,buggy,buggy,1,1,5,2.155913095175825,12,3,967.0,0,3,23.4,5,381,236.4474741219486,299,2014-07-29 08:24:01+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,76,42,212.0,0,4,0.0,0,2,1.9472441882870228,35,2014-07-30 15:23:59+02:00
buggy,buggy,buggy,clean,1,1,1,0.0,48,34,135.0,0,2,0.0,0,3,2.9471173796188816,151,2014-07-30 15:47:00+02:00
buggy,buggy,buggy,clean,1,1,1,0.0,20,11,91.0,0,1,0.0,0,4,3.947051786469874,152,2014-07-30 15:55:51+02:00
clean,clean,clean,clean,0,0,1,0.0,76,42,0.0,1,0,0.0,0,382,236.81681379086763,0,2014-07-30 19:21:18+05:18
buggy,buggy,buggy,clean,1,1,2,0.512709142030877,17,18,389.0,0,4,0.0,0,383,237.5917329863384,124,2014-07-31 07:47:58+05:18
clean,clean,clean,clean,0,0,1,0.0,20,11,0.0,1,0,0.0,0,384,238.59116225273183,0,2014-07-31 07:49:51+05:18
clean,clean,clean,clean,0,0,1,0.0,48,34,0.0,1,0,0.0,0,385,239.5910199445928,0,2014-07-31 07:50:19+05:18
clean,clean,clean,clean,1,1,2,0.6500224216483541,4,2,14.0,0,2,0.0,0,386,240.3375679169989,153,2014-07-31 21:37:14+05:18
clean,clean,clean,clean,1,1,1,0.0,1216,1693,1732.0,0,2,3.0,1,387,241.3047746090476,300,2014-07-31 23:23:42+05:18
buggy,clean,clean,clean,2,25,25,4.544040021971898,298,154,272.32,0,7,0.0,0,388,241.8828912313109,199,2014-08-01 22:07:43+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,9,0,387.0,0,2,0.0,0,389,242.87547281109244,63,2014-08-01 22:31:36+05:18
clean,clean,clean,clean,1,1,1,0.0,302,179,396.0,1,2,0.0,0,5,4.9154480738437005,64,2014-08-02 00:50:46+02:00
clean,clean,clean,clean,0,0,1,0.0,302,179,0.0,1,0,0.0,0,390,243.5743945360256,0,2014-08-02 14:36:19+05:18
clean,clean,clean,clean,1,1,1,0.0,0,1,396.0,0,3,0.0,0,391,244.5730409251343,65,2014-08-02 14:40:38+05:18
clean,clean,clean,clean,0,0,0,0.0,0,0,0.0,0,0,0.0,0,392,245.5726202878532,0,2014-08-02 14:41:58+05:18
buggy,buggy,buggy,buggy,3,10,14,3.193728547652956,147,98,382.3571428571428,1,9,81.25,4,392,238.3213532764545,417,2014-08-21 08:05:44+05:18
buggy,clean,clean,clean,3,23,71,4.217455018283593,4063,3957,119.14772727272728,0,10,244.948717948718,22,393,213.6944361370188,394,2014-10-27 22:55:46+05:18
buggy,buggy,buggy,clean,1,1,5,1.935945569184765,13,8,192.4,0,5,0.0,0,394,214.6890043100977,154,2014-10-27 23:18:51+05:18
clean,clean,clean,clean,2,2,2,0.9886994082884974,16,0,276.0,0,3,0.0,0,395,215.6859127190546,203,2014-10-27 23:31:53+05:18
clean,clean,clean,clean,1,1,2,0.9182958340544896,1,2,4.666666666666667,1,4,0.0,0,396,216.5694592073508,37,2014-10-28 07:39:12+05:18
buggy,buggy,buggy,buggy,3,3,5,1.879720236396622,81,123,1033.2,0,8,0.0,4,397,217.3578398119596,376,2014-10-28 22:19:10+05:18
buggy,clean,clean,clean,4,42,88,3.225984810074777,17701,4274,15.524366471734892,0,8,201.37234042553192,54,398,210.94341099276576,39,2014-11-19 23:47:18+05:18
clean,clean,clean,clean,1,1,2,0.483911233259378,0,316,2498.6666666666665,0,3,0.0,0,399,211.94270766700816,23,2014-11-19 23:50:24+05:18
buggy,clean,clean,clean,2,3,45,1.8383880773353527,20,15766,146.17985611510792,1,3,0.0,2,400,212.93555851469057,24,2014-11-20 00:21:39+05:18
clean,clean,clean,clean,1,1,1,0.0,3,0,29.0,0,3,0.0,0,401,213.9351586922153,3,2014-11-20 00:23:23+05:18
buggy,buggy,buggy,clean,5,6,6,2.098987989077528,5,19,4.5,0,1,0.0,0,402,202.2870749129825,2,2014-12-30 07:26:31+05:18
buggy,buggy,buggy,clean,4,6,14,1.0316781313364043,2239,6,2.2857142857142856,0,3,0.0,0,403,203.16783141471424,7,2014-12-30 17:04:59+05:18
clean,clean,clean,clean,0,0,493,0.0,8619,8948,0.0,0,0,0.0,0,404,203.0854926098,0,2015-01-03 08:20:23+05:18
clean,clean,clean,clean,1,1,2,0.9182958340544896,4,2,18.5,1,2,0.0,0,405,204.0838674575529,12,2015-01-03 08:28:13+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,10,4,22.0,0,2,0.0,0,406,205.07779600545643,11,2015-01-03 08:57:13+05:18
buggy,buggy,buggy,clean,2,2,2,1.0,2,2,23.5,0,2,0.0,0,407,206.07661297715583,16,2015-01-03 09:02:49+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,6,6,28.0,0,2,0.0,0,408,207.0761795602478,13,2015-01-03 09:04:51+05:18
buggy,buggy,buggy,clean,3,3,3,1.584962500721156,3,3,21.0,0,2,0.0,0,409,208.0745881444647,18,2015-01-03 09:12:15+05:18
buggy,buggy,buggy,clean,3,3,3,1.584962500721156,3,3,21.0,0,2,0.0,0,410,209.073789022828,19,2015-01-03 09:15:56+05:18
buggy,buggy,buggy,clean,2,2,3,1.1488348542809166,7,7,135.33333333333334,1,4,0.0,0,411,209.9137757708602,73,2015-01-03 21:27:40+05:18
clean,clean,clean,clean,1,1,1,0.0,1,0,28.0,1,2,0.0,0,412,210.77865879151247,17,2015-01-04 07:41:09+05:18
clean,clean,clean,clean,1,1,1,0.0,4,4,2513.0,0,2,55.0,1,0,0.0,7,2015-01-14 11:27:57-05:00
clean,clean,clean,clean,1,2,2,0.9182958340544896,10,5,1430.0,0,8,0.0,1,1,1.0,8,2015-01-14 11:27:57-05:00
buggy,buggy,buggy,clean,1,1,1,0.0,5,5,352.0,0,8,0.0,0,2,2.0,9,2015-01-14 11:27:57-05:00
buggy,buggy,buggy,buggy,1,1,1,0.0,48,12,2513.0,0,3,0.0,1,3,3.0,10,2015-01-14 11:27:57-05:00
buggy,buggy,buggy,buggy,1,2,2,1.0,2,0,1450.5,0,8,0.0,1,4,4.0,11,2015-01-14 11:27:57-05:00
clean,clean,clean,clean,0,0,2,0.0,55,12,0.0,0,0,0.0,0,413,207.99981987653965,0,2015-01-16 08:59:55+05:18
clean,clean,clean,clean,1,1,3,1.5709505944546684,7,3,164.33333333333334,0,8,0.0,0,414,206.25773467530573,12,2015-01-25 08:15:19+05:18
buggy,buggy,buggy,buggy,1,1,1,0.0,11,7,1872.0,1,3,66.0,1,415,207.2563478496113,13,2015-01-25 08:21:53+05:18
clean,clean,clean,clean,1,1,1,0.0,3,3,283.0,0,3,0.0,0,416,208.2534533831456,14,2015-01-25 08:35:28+05:18
buggy,clean,clean,clean,4,9,11,2.088492774118378,185,57,1492.5172413793102,0,4,45.0,1,417,198.8519532823533,36,2015-03-01 20:58:25+05:18
clean,clean,clean,clean,1,1,1,0.0,5,1,26.0,0,3,0.0,0,418,198.72572094906863,5,2015-03-05 22:08:48+05:18
buggy,buggy,clean,clean,1,1,1,0.0,13,12,335.0,0,2,105.0,1,419,199.725585226436,16,2015-03-05 22:09:30+05:18
buggy,buggy,buggy,buggy,1,1,1,0.0,1,1,2589.0,1,3,4.0,1,420,200.72552975207543,17,2015-03-05 22:09:47+05:18
buggy,buggy,buggy,buggy,1,3,3,1.323326866652724,34,15,667.0,0,3,39.0,1,421,201.72264345912728,18,2015-03-05 22:24:23+05:18
clean,clean,clean,clean,1,1,1,0.0,674,0,0.0,0,1,0.0,0,422,199.68250325406328,0,2015-03-16 16:30:21+05:18
buggy,buggy,buggy,buggy,1,4,6,2.017073232189327,47,45,406.0,1,3,94.75,3,423,199.2120501816584,19,2015-03-21 23:12:01+05:18
clean,clean,clean,clean,1,1,1,0.0,2,1,29.0,1,2,0.0,0,424,199.83544099935853,18,2015-03-23 07:39:25+05:18
clean,clean,clean,clean,0,0,1,0.0,674,0,0.0,0,0,0.0,0,425,200.83535329689155,0,2015-03-23 07:39:52+05:18
clean,clean,clean,clean,1,1,1,0.0,0,1,30.0,0,2,0.0,0,426,201.82855093807413,19,2015-03-23 08:14:26+05:18
clean,clean,clean,clean,1,30,30,3.834767876222446,2070,435,217.63333333333333,0,8,0.0,0,427,196.04607324138388,20,2015-04-16 22:56:30+05:18
clean,clean,clean,clean,1,1,5,1.7633789050024753,55,0,0.0,0,0,0.0,0,428,197.04568522078208,0,2015-04-16 22:58:35+05:18
buggy,buggy,buggy,clean,2,2,2,0.8879763195151351,25,11,87.5,0,4,0.0,0,429,197.6751369797432,38,2015-04-18 07:52:04+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,6,10,34.0,1,2,0.0,0,430,198.67058179258177,21,2015-04-18 08:16:08+05:18
buggy,buggy,buggy,clean,3,3,4,1.913269689515109,13,12,56.25,0,1,0.0,0,431,199.6686669118864,22,2015-04-18 08:26:09+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,1,1,16.0,1,1,0.0,0,432,200.66679415228623,7,2015-04-18 08:35:51+05:18
buggy,buggy,buggy,clean,2,2,2,0.9182958340544896,5,1,25.0,1,2,0.0,0,433,201.66466577034683,41,2015-04-18 08:46:46+05:18
buggy,clean,clean,clean,2,11,36,4.093455405095947,120,153,284.3611111111111,0,5,130.0,30,434,202.3840283238639,47,2015-04-19 08:34:30+05:18
clean,buggy,buggy,clean,1,1,2,0.1571952258581087,136,39,52.0,1,2,0.0,0,435,203.09645670103225,25,2015-04-20 08:48:01+05:18
buggy,clean,clean,clean,1,8,11,2.619874238396573,369,17,249.57142857142856,0,9,29.0,3,436,201.97177910111688,26,2015-04-27 20:27:27+05:18
buggy,buggy,buggy,buggy,1,2,2,0.6690158350565576,22,18,1382.5,0,3,0.0,2,437,202.97157255765,27,2015-04-27 20:28:30+05:18
buggy,buggy,buggy,buggy,1,2,6,2.42888137873174,169,220,375.5,1,3,31.666666666666668,5,438,203.97143022028988,28,2015-04-27 20:29:13+05:18
clean,clean,clean,clean,1,1,1,0.0,15,3,405.0,0,3,0.0,0,439,204.965772596451,67,2015-04-27 20:57:26+05:18
clean,clean,clean,clean,1,1,2,0.3912435636292556,13,0,108.5,0,2,2.0,2,440,205.2538603845246,29,2015-04-30 07:48:32+05:18
buggy,buggy,buggy,clean,1,2,5,1.7342339189172344,42,69,128.2,0,8,0.0,0,441,206.2536340059562,30,2015-04-30 07:49:39+05:18
buggy,buggy,buggy,buggy,2,4,7,0.8891935188480924,404,534,362.0,0,9,2.0,1,442,207.24037498244007,54,2015-04-30 08:54:27+05:18
clean,clean,buggy,buggy,1,1,1,0.0,10,9,1918.0,0,3,0.0,1,443,208.23854057206543,32,2015-04-30 09:03:20+05:18
buggy,buggy,buggy,buggy,1,2,2,1.0,7,1,1031.0,1,3,0.0,1,444,209.07580227549383,33,2015-04-30 22:04:55+05:18
buggy,buggy,buggy,buggy,1,3,6,2.044076294776018,89,144,877.8333333333334,0,4,7.2,5,445,210.06288871737448,34,2015-04-30 23:06:26+05:18
buggy,buggy,buggy,buggy,1,5,8,1.6394544613023287,190,128,712.75,0,9,3.25,4,446,210.9379961679257,35,2015-05-01 08:56:29+05:18
buggy,buggy,buggy,buggy,2,7,9,2.323605470811269,407,362,349.77777777777777,0,9,6.0,4,447,211.7361182319766,59,2015-05-02 00:43:25+05:18
clean,clean,clean,clean,1,2,2,0.9303639934571236,46,113,990.5,0,3,0.0,1,448,212.56799455576083,37,2015-05-02 13:46:36+05:18
buggy,buggy,buggy,clean,1,6,13,2.8170617310866994,118,94,265.61538461538464,0,4,6.875,8,449,213.5250647680452,38,2015-05-02 17:05:03+05:18
buggy,buggy,buggy,buggy,1,7,17,2.9440699232651766,700,111,183.2941176470588,0,4,0.0,5,450,214.5108733565181,39,2015-05-02 18:10:06+05:18
buggy,buggy,buggy,buggy,1,4,12,2.5502929364739515,144,72,83.41666666666667,0,2,0.0,3,451,215.3267865226348,40,2015-05-03 08:07:30+05:18
buggy,buggy,buggy,clean,1,3,4,1.622556248918266,51,13,149.0,0,3,3.0,1,452,215.5089233107674,41,2015-05-05 21:55:43+05:18
buggy,buggy,buggy,clean,2,2,8,1.1836466167069442,2,2216,291.75,0,2,171.0,5,453,215.1120622062257,65,2015-05-10 07:49:18+05:18
buggy,clean,clean,clean,1,6,11,2.2066709099680657,1500,1356,236.54545454545453,0,8,172.0,4,454,215.60979168145903,43,2015-05-11 21:57:09+05:18
buggy,buggy,buggy,buggy,1,4,5,2.0425032952214583,31,5,961.0,0,5,9.5,2,455,216.5985140722564,44,2015-05-11 22:48:13+05:18
buggy,buggy,buggy,buggy,1,2,3,0.2715849485429676,97,8,128.33333333333334,0,1,20.0,2,456,216.19099133968464,45,2015-05-16 08:55:03+05:18
buggy,clean,clean,clean,2,13,23,3.935084405053476,152,66,359.5217391304348,0,9,74.94117647058823,16,457,206.20906207407083,46,2015-06-21 22:35:44+05:18
clean,clean,clean,clean,1,1,1,0.0,4,1,30.0,1,2,0.0,0,458,207.0862283026803,23,2015-06-22 08:55:00+05:18
clean,clean,clean,clean,1,1,1,0.0,0,1,33.0,0,2,0.0,0,459,208.0827062125897,24,2015-06-22 09:12:36+05:18
buggy,buggy,buggy,clean,1,2,3,1.006661191043945,19,42,640.3333333333334,0,3,8.0,1,460,206.6293296216232,47,2015-06-30 22:21:31+05:18
buggy,clean,clean,clean,2,35,35,4.069839920501977,1430,341,260.3142857142857,0,9,239.0,1,461,203.0382178954996,116,2015-07-17 09:39:24+05:18
buggy,buggy,buggy,buggy,1,1,1,0.0,3,1,293.0,1,1,25.0,1,462,204.03532041035925,49,2015-07-17 09:54:36+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,18,12,100.0,0,2,0.0,0,463,205.03447651948107,50,2015-07-17 09:58:59+05:18
buggy,buggy,buggy,buggy,1,1,1,0.0,2,0,2578.0,1,3,25.0,1,464,206.0331252805809,51,2015-07-17 10:05:56+05:18
clean,buggy,buggy,buggy,1,1,1,0.0,1,1,1788.0,0,3,16.0,1,465,206.9009878378852,52,2015-07-17 21:19:29+05:18
clean,clean,clean,clean,1,1,1,0.0,5,5,1788.0,0,3,0.0,1,466,207.89621101395,53,2015-07-17 21:43:37+05:18
buggy,buggy,buggy,buggy,2,3,6,2.285062028806056,244,340,368.0,1,3,54.0,3,467,208.62988599414288,77,2015-07-18 19:58:19+05:18
buggy,buggy,buggy,buggy,1,1,1,0.0,18,1,293.0,0,1,63.0,1,468,209.62262143513743,55,2015-07-18 20:34:26+05:18
buggy,buggy,buggy,buggy,1,3,3,1.0735519991730582,22,7,246.0,1,2,13.5,2,469,210.4847052207126,56,2015-07-19 07:54:13+05:18
buggy,buggy,buggy,buggy,1,6,6,2.1547338483175658,25,33,507.5,1,4,31.0,3,470,210.00472626441265,57,2015-07-24 09:25:32+05:18
clean,clean,clean,clean,1,1,1,0.0,39,39,294.0,0,8,0.0,0,471,210.75079639182687,58,2015-07-25 06:16:40+05:18
buggy,buggy,buggy,buggy,1,8,10,1.810303357662524,76,69,389.6,1,9,31.714285714285715,7,472,210.9318390372617,59,2015-07-28 01:17:46+05:18
buggy,buggy,buggy,clean,2,3,4,1.486318289716006,69,97,248.75,0,4,0.0,0,473,211.51844340758188,157,2015-07-29 11:02:17+05:18
buggy,buggy,buggy,buggy,1,10,17,3.233611025056299,565,225,221.1176470588236,0,9,23.77777777777778,6,474,211.77093795423264,61,2015-07-31 23:52:15+05:18
