buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
clean,clean,clean,clean,1,1,1,0.0,1,1,276.0,0,2,0.0,0,13,12.72277082,19,2012-09-28 02:32:13-07:00
buggy,clean,clean,clean,1,3,3,0.820061935,29,11,219.0,0,3,21.0,1,14,13.71889011,20,2012-09-28 12:01:03+02:00
clean,buggy,buggy,buggy,1,1,1,0.0,3,1,266.0,0,2,0.0,0,15,14.71742743,21,2012-09-28 14:32:41+02:00
clean,buggy,buggy,clean,1,1,1,0.0,3,3,134.0,0,2,0.0,1,16,15.71627072,22,2012-09-28 15:25:54+02:00
clean,clean,clean,clean,0,0,4,0.0,32,12,0.0,0,0,0.0,0,5,4.909718038,0,2012-09-28 16:05:16+02:00
clean,clean,clean,clean,1,1,3,1.584962501,3,6,97.66666667,0,2,0.0,3,11,10.83849477,23,2012-09-28 07:30:34-07:00
clean,clean,clean,clean,0,0,12,0.0,184,134,0.0,1,0,0.0,0,12,11.83721967,0,2012-09-28 15:49:51+01:00
clean,clean,clean,clean,0,0,4,0.0,112,137,0.0,0,0,0.0,0,6,5.865448095,0,2012-09-28 16:47:14+01:00
buggy,clean,clean,clean,2,30,78,5.508133158,2359,1039,158.5673077,1,3,9.210526316,11,17,16.58498888,25,2012-10-01 02:36:31-07:00
buggy,clean,clean,clean,0,0,4,0.0,398,423,0.0,0,0,0.0,0,18,17.57970998,0,2012-10-01 14:35:01+02:00
clean,clean,clean,clean,0,0,0,0.0,0,0,0.0,0,0,0.0,0,13,12.70109901,0,2012-10-01 17:16:31+02:00
clean,clean,clean,clean,1,1,1,0.0,129,0,2274.0,0,3,1.0,1,13,13.70073543,25,2012-10-02 15:50:58+01:00
clean,clean,clean,clean,0,0,107,0.0,2641,1321,0.0,0,0,0.0,0,7,6.842638891,0,2012-10-02 16:05:13+01:00
clean,clean,clean,clean,0,0,107,0.0,2638,1321,0.0,0,0,0.0,0,14,14.69783266,0,2012-10-02 08:22:09-07:00
clean,clean,clean,clean,0,0,2,0.0,127,1,0.0,0,0,0.0,0,8,7.828424497,0,2012-10-02 17:51:07+01:00
clean,clean,clean,clean,0,0,0,0.0,0,0,0.0,0,0,0.0,0,19,18.49407701,0,2012-10-03 00:35:15-07:00
clean,clean,clean,clean,1,1,1,0.0,1,1,234.0,0,2,1.0,1,19,19.49207133,26,2012-10-03 10:44:24+02:00
